w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
482014319001004,280679501002040,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,280679503011051,1,1,0,0,1,0,0,1,0,0,20160228
482014319001004,280679503022009,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280690301001141,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280690302004003,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280730203023010,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280750006003020,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280750008001025,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280750008002007,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,280750009001002,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280750011021012,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280750102012003,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280750102021072,2,1,1,0,0,1,1,2,0,0,20160228
482014319001004,280750106001048,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280779601001027,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280779603003051,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280790405003026,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280790406005013,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280859501001004,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,280870003001028,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280870004032050,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280870007001020,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280919506002024,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280959504003071,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280959505021133,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,280979503004023,1,1,0,0,1,0,0,1,0,0,20160228
482014319001004,280990104004011,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,280990105003000,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,280999401002071,1,0,1,0,1,0,0,0,0,1,20160228
482014319001004,281010501003064,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281010503001023,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281010503002028,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281039501002062,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,281039501004042,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281059501002114,1,0,0,1,0,0,1,1,0,0,20160228
482014319001004,281059501003070,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281059506011014,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281059506011052,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281099501003086,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281139501013005,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,281139503001009,1,0,1,0,0,1,0,1,0,0,20160228
482014319001004,281139504002111,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281230206001010,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281279504005016,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,281279505001082,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281299501002091,1,1,0,0,0,0,1,1,0,0,20160228
482014319001004,281299502001060,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281299503002105,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,281299503003038,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,281310201001092,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,281479503002077,1,1,0,0,0,1,0,1,0,0,20160228
482014319001004,300130011002009,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,301110012002018,1,1,0,0,1,0,0,0,0,1,20160228
482014319001004,371190062101002,1,1,0,0,0,1,0,0,0,1,20160228
482014319001004,400890983001139,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,401010001004034,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,401010012002037,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,401155741002070,1,0,1,0,0,0,1,1,0,0,20160228
482014319001004,401310508021036,1,0,0,1,0,0,1,0,1,0,20160228
482014319001004,401430069061029,1,1,0,0,0,0,1,0,1,0,20160228
482014319001004,401430089001014,1,1,0,0,1,0,0,0,1,0,20160228
482014319001004,471570211241026,1,1,0,0,0,1,0,0,0,1,20160228
482014319001005,220050303002052,1,0,1,0,0,0,1,1,0,0,20160228
482014319001005,220090307004032,1,1,0,0,0,1,0,1,0,0,20160228
482014319001005,220190022041006,1,0,1,0,0,0,1,1,0,0,20160228
482014319001005,220419504003066,1,1,0,0,0,0,1,1,0,0,20160228
482014319001005,220730002004044,1,1,0,0,0,1,0,1,0,0,20160228
482014319001005,220730105043014,1,0,1,0,0,0,1,1,0,0,20160228
482014319001005,220890627002091,1,0,0,1,0,0,1,1,0,0,20160228
482014319001005,221259518002047,1,1,0,0,1,0,0,0,1,0,20160228
482014319001005,270531114004002,1,0,1,0,1,0,0,0,1,0,20160228
482014319001005,280219501001048,1,1,0,0,0,0,1,1,0,0,20160228
482014319001005,280470006001013,1,0,1,0,0,0,1,1,0,0,20160228
482014319001005,280470009001000,1,0,0,1,1,0,0,0,0,1,20160228
482014319001005,280470012011010,1,0,1,0,0,0,1,1,0,0,20160228
482014319001005,280750105005017,1,0,1,0,0,0,1,1,0,0,20160228
482014319001005,281479501004014,1,0,1,0,1,0,0,0,0,1,20160228
482014319001006,050450301012025,1,1,0,0,1,0,0,0,0,1,20160228
482014319001006,051039501004025,1,0,1,0,0,1,0,0,0,1,20160228
482014319001006,060990035001046,1,1,0,0,1,0,0,0,0,1,20160228
482014319001006,130670303142005,1,0,0,1,0,1,0,0,0,1,20160228
482014319001006,130890212171014,1,0,1,0,0,0,1,0,0,1,20160228
482014319001006,172010012003019,1,1,0,0,1,0,0,0,0,1,20160228
482014319001006,220119604002059,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,220190006004014,1,0,1,0,0,1,0,1,0,0,20160228
482014319001006,220190016002009,1,0,1,0,0,0,1,0,1,0,20160228
482014319001006,220190016003000,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,220530002003070,1,0,1,0,0,0,1,0,0,1,20160228
482014319001006,220550014051011,1,0,0,1,1,0,0,0,0,1,20160228
482014319001006,220619610004008,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,220730052012002,1,0,0,1,0,1,0,1,0,0,20160228
482014319001006,220730052042014,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,220790123023025,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,221030412043062,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,270530119983015,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,280470037001010,1,1,0,0,1,0,0,0,0,1,20160228
482014319001006,280590401012062,1,1,0,0,0,1,0,0,0,1,20160228
482014319001006,280859505005007,1,1,0,0,0,1,0,1,0,0,20160228
482014319001006,280959504001015,1,0,1,0,1,0,0,0,0,1,20160228
482014319001007,220039505004027,1,1,0,0,1,0,0,1,0,0,20160228
482014319001007,220190016001004,1,0,1,0,0,1,0,1,0,0,20160228
482014319001007,221159502001186,1,1,0,0,0,0,1,1,0,0,20160228
482014319001007,280239501004043,1,1,0,0,0,0,1,1,0,0,20160228
482014319001007,280439501003202,1,0,1,0,1,0,0,1,0,0,20160228
482014319001007,280450303003042,1,0,1,0,0,0,1,1,0,0,20160228
482014319001007,280590426002019,1,1,0,0,0,1,0,1,0,0,20160228
482014319001007,280750102025022,1,1,0,0,0,1,0,1,0,0,20160228
482014319001007,280790404004001,1,0,1,0,0,1,0,1,0,0,20160228
482014319001007,281059506022003,1,0,1,0,0,1,0,1,0,0,20160228
482014319001007,281230202004022,1,0,1,0,0,1,0,1,0,0,20160228
482014319001007,281279501004033,1,1,0,0,0,1,0,1,0,0,20160228
482014319001008,050690010002037,1,0,1,0,1,0,0,0,1,0,20160228
482014319001008,220150111071006,1,1,0,0,0,1,0,0,1,0,20160228
482014319001008,220379515022012,1,1,0,0,1,0,0,0,1,0,20160228
482014319001008,220570207022017,1,1,0,0,1,0,0,0,1,0,20160228
482014319001008,220790132003001,1,1,0,0,1,0,0,0,1,0,20160228
482014319001008,220850002001020,1,1,0,0,0,1,0,0,1,0,20160228
482014319001008,220870303001007,1,0,1,0,1,0,0,0,1,0,20160228
482014319001008,270530243003001,1,0,1,0,1,0,0,0,1,0,20160228
482014319001008,401430067081056,1,1,0,0,0,0,1,0,1,0,20160228
482014319001009,220850004003015,1,0,1,0,1,0,0,0,1,0,20160228
482014319001009,221190317002030,1,0,1,0,1,0,0,0,1,0,20160228
482014319001009,401430074072017,1,0,0,1,0,0,1,0,1,0,20160228
482014319001011,010030114032145,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,010030116011080,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,010539698002073,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,010539703001279,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,010857812003017,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,010970019011003,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,010970034022024,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,010970034041023,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,010970037093054,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,010970056001024,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,010970063022018,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,010970071021114,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,010990757002065,1,1,0,0,1,0,0,0,0,1,20160228
482014319001011,010990759006018,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,010990762002057,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,011310347001156,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,050534703003001,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,051190005001034,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,051190042071031,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220019603003022,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220019610007016,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220019611003066,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220039502004001,2,1,1,0,0,0,2,2,0,0,20160228
482014319001011,220039505003022,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220039505004027,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220070502001037,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220090306001031,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220090307004006,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220090307004035,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220090307005072,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220090309001041,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220119603001011,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220119604002002,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220150108043027,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220150108064002,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220150110023006,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220150111031002,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220170216004011,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220170218001010,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220170233003004,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220170233003006,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220170233003012,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220170235002013,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220170237002010,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220170237004040,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220170240002073,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220170245041097,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220170249001202,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190003002047,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190005001036,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190006002014,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190006004009,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220190010002009,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190010002022,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190011001023,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190011003021,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190012011002,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190013002014,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190013005010,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190017004014,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190018015001,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220190018015003,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190019011005,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220190020003085,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190021001042,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220190022011004,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190022012019,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190022042000,2,0,2,0,0,0,2,2,0,0,20160228
482014319001011,220190025002010,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190028001015,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190028001023,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190029002002,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220190029002018,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190030002004,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190030002019,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220190031011020,2,2,0,0,0,1,1,2,0,0,20160228
482014319001011,220190031013020,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220190035004019,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220190036001085,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220210001002032,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220239701005031,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220250001003048,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220250001004052,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220250001004221,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220250002001084,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220250003002083,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220279503002051,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220290002004059,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220290003001016,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220290003002003,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220290003002016,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220319503002454,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220330026023012,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220330028011001,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220330028022011,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220330030003006,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220330032023005,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220330033003015,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220330040053019,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220330043013006,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220330045033011,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220350003001011,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220399503004041,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220419502001049,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220419505002021,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220419506002018,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220430201003095,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220430204012019,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220430204013065,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220430204022015,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220430204022051,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220479531012032,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220499702004005,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220499703001068,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220499703002062,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220499703002120,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220499704001041,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220499704001046,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220499704003033,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220499705001045,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220499705001065,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220530003001013,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220530004002016,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220530004004027,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220530005003017,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220530006004032,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220530007002009,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220550012003044,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220550014031002,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220550019033020,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220570208001003,1,0,0,1,0,0,1,1,0,0,20160228
482014319001011,220570218001015,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220599701001125,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220599701002123,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220619601002015,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220619604003074,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220630403012049,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220630403032016,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220630405002011,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220630409011058,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220630409024015,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220659602002201,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220659604001027,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220659604002022,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220679501001072,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220679502004002,1,0,0,1,0,1,0,1,0,0,20160228
482014319001011,220679503002140,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220679504001007,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220679504001011,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220690002002024,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220690008003029,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220730001003019,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220730006002011,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730006003033,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220730011002012,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730011003023,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730014003017,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730017002028,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730052043007,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220730101012012,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220730102012001,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730102012008,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730102012015,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730103011020,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220730105021002,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220730105021044,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220730105045000,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220730106041017,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220750503001020,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220790101002000,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790101003036,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790101005034,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790115001005,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790115004008,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220790116001043,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790116002012,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220790116003010,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220790121001006,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220790121001019,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790122001036,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790122002007,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790122002031,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220790123011036,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220790123021012,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220790124002014,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790129001042,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220790131002002,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790132002029,1,0,0,1,0,0,1,1,0,0,20160228
482014319001011,220790132003020,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220790132004002,2,0,2,0,0,0,2,2,0,0,20160228
482014319001011,220790137003019,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,220790139002152,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220790139003024,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220839704002034,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220839704002225,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220839705004052,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220839705004093,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,220850002002048,1,0,1,0,1,0,0,1,0,0,20160228
482014319001011,220850003001025,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220870302092007,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220870306011024,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220890627002093,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220890631002007,1,1,0,0,1,0,0,1,0,0,20160228
482014319001011,220950701002175,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220979614003000,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,220990203021095,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220990206002135,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,220990210001032,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,221010405001033,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,221030407092009,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,221030408022000,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,221030410042018,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,221059533003017,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,221059546003009,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,221090005004016,1,0,1,0,0,0,1,1,0,0,20160228
482014319001011,221119601002012,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,221119603002002,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,221119606001112,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,221119606002038,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,221139506001070,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,221159501001062,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,221159502002036,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,221159504001000,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,221159504003038,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,221159506002035,1,1,0,0,0,1,0,1,0,0,20160228
482014319001011,221159506003016,1,1,0,0,0,0,1,1,0,0,20160228
482014319001011,221159507012080,1,0,1,0,0,1,0,1,0,0,20160228
482014319001011,221159507032032,1,0,1,0,0,0,1,1,0,0,20160228
