w_geocode,C000
480190003002078,1
480190003002087,1
480190003002107,1
480190003002119,1
480190003002147,4
480190003003011,1
480190003003012,1
480190003003019,1
480190003003067,1
480190003003088,1
480190003003113,3
480190003003154,5
480190004001002,1
480190004001010,1
480190004001016,2
480190004001024,4
480190004001044,1
480219501001000,1
480219501001005,1
480219501001008,2
480219501001018,3
480219501001019,4
480219501001024,25
480219501001032,3
480219501001044,139
480219501001059,19
480219501002014,3
480219501002026,1
480219501002058,2
480219501003014,1
480219501003016,1
480219501003023,2
480219501003033,7
480219501003038,4
480219501004000,7
480219501004006,1
480219501004036,1
480219501005015,1
480219501005028,3
480219501005057,3
480219501005069,22
480219501005077,2
480219501005115,5
480219501005118,7
480219502001000,4
480219502001011,3
480219502001013,19
480219502001015,14
480219502001019,1
480219502001023,2
480219502001036,2
480219502001039,3
480219502002000,1
480219502002006,1
480219502002019,23
480219502002027,4
480219502002034,68
480219502002037,2
480219502002038,12
480219502002040,359
480219502002053,1
480219502002057,1
480219502002059,1
480219502002060,5
480219502002061,7
480219502002062,1
480219502002063,1
480219502002065,2
480219502002067,6
480219502003002,1
480219502003009,5
480219502003020,39
480219502003022,7
480219502003028,24
480219502003043,11
480219502003045,4
480219502003047,60
480219502003048,7
480219502003057,7
480219502004011,1
480219502004014,5
480219502004029,3
480219502004038,11
480219502004039,14
480219502004051,3
480219502005000,3
480219502005027,2
480219502005034,7
480219503001002,26
480219503001016,8
480219503001029,6
480219503001031,1
480219503001037,1
480219503002005,3
480219503002018,14
480219503002019,1
480219503002025,14
480219503002028,154
480219503002032,1
480219503002036,3
480219503002040,37
480219503002042,296
480219503002053,1
480219503002057,12
480219503002059,31
480219503002065,1
480219503002066,37
480219503002077,17
480219503002084,5
480219503002085,11
480219503002093,2
480219503002097,17
480219503003002,1
480219503003010,13
480219503003028,3
480219503003039,12
480219503003047,6
480219503003048,2
480219503003049,2
480219503003052,2
480219503003058,1
480219503003060,1
480219503003063,13
480219503004007,6
480219503004008,47
480219503004012,2
480219503004014,2
480219503004015,2
480219503004017,1
480219503004020,14
480219503004027,2
480219503005003,21
480219503005007,1
480219503005010,4
480219503005015,31
480219503005019,8
480219503005033,2
480219503005036,1
480219503005037,9
480219503005048,1
480219503005052,2
480219503005060,1
480219503005077,92
480219503005110,2
480219504001010,6
480219504001019,1
480219504001024,14
480219504001050,1
480219504001053,20
480219504001056,11
480219504001059,1
480219504002000,1
480219504002001,1
480219504002005,3
480219504002006,2
480219504002009,1
480219504002012,8
480219504002013,3
480219504002014,4
480219504002015,5
480219504002016,45
480219504002017,12
480219504002018,4
480219504002020,5
480219504002021,2
480219504002023,9
480219504002024,8
480219504002026,6
480219504002029,22
480219504002030,73
480219504002031,46
480219504002032,19
480219504002035,1
480219504002037,7
480219504002041,151
480219504002043,56
480219504002046,2
480219504002047,8
480219504002048,9
480219504002050,2
480219504002052,6
480219504002072,5
480219504002074,1
480219504002088,5
480219504002098,16
480219504002112,1
480219504003006,2
480219504003020,3
480219504003036,9
480219504003039,4
480219504003040,2
480219504003047,1
480219504003053,1009
480219504003055,2
480219504003056,1
480219504004019,2
480219504004021,7
480219504004025,6
480219504004041,12
480219504004042,4
480219504004046,14
480219504004051,2
480219504004058,18
480219504004059,2
480219504004069,24
480219504004072,29
480219504004104,1
480219504005005,5
480219504005006,24
480219504005009,12
480219504005013,1
480219504005049,1
480219504005053,4
480219504005077,7
480219504005091,1
480219505011029,11
480219505011031,8
480219505011039,69
480219505011050,1
480219505011070,1
480219505011085,6
480219505012002,2
480219505012026,23
480219505012041,1
480219505012058,2
480219505013004,170
480219505013021,2
480219505021005,20
480219505021013,1
480219505021020,57
480219505021040,3
480219505021053,2
480219505021082,17
480219505021088,21
480219505021100,4
480219505021111,1
480219505021115,1
480219505021136,1
480219505021138,3
480219505021151,2
480219505021156,1
480219505021171,2
480219505021173,7
480219505022000,1
480219505022026,1
480219505022055,2
480219505022061,1
480219505022062,4
480219505022086,1
480219505022090,1
480219505023028,1
480219505023033,1
480219505023042,3
480219505023043,1
480219506001035,1
480219506001065,1
480219506001072,1
480219506001127,19
480219506001129,7
480219506001162,22
480219506002007,13
480219506002034,2
480219506002035,5
480219506002039,1
480219506002050,1
480219506002053,2
480219506002067,1
480219506002125,1
480219506003004,3
480219506003045,6
480219506003051,2
480219506003067,2
480219506003076,2
480219506003078,1
480219506003114,1
480219506003117,14
480219506003120,13
480219507001024,40
480219507001042,155
480219507002001,1
480219507002012,8
480219507002043,5
480219507002045,1
480219507002077,1
480219507002088,1
480219507002108,1
480219507002112,3
480219507002118,6
480219507002120,13
480219507002121,8
480219507002123,2
480219507002139,7
480219507002141,8
480219507002144,3
480219507003005,89
480219507004011,9
480219507004030,9
480219507004035,5
480219507004042,15
480219507004076,1
480219507004169,1
480219507004170,1
480219508011005,9
480219508012000,1
480219508013000,1
480219508013010,4
480219508021017,9
480219508021024,2
480219508022007,5
480219508022009,15
480219508022033,14
480219508023000,4
480219508023001,2
480219508023006,2
480219508023014,1
480219508023048,11
480239503001086,1
480239503001206,2
480239503001263,1
480239503001313,2
480239503001354,2
480239503002003,4
480239503002033,3
480239503002038,1
480239503002039,6
480239503002052,2
480239503002053,2
480239503003001,6
480239503003002,5
480239503003010,3
480239503003018,2
480239503003019,2
480239503003020,6
480239503003021,9
480239503003024,3
480239503003037,3
480239503003050,5
480239503003051,1
480239503003053,2
480239503003059,2
480239503003065,1
480239503003108,1
480239503003119,3
480239503003127,1
480239503004008,5
480239503004010,38
480239503004016,3
480239503004035,4
480239503004038,3
480239503004057,4
480239503004061,10
480239503004064,1
480239503004078,1
480239503005019,3
480239503005030,47
480239503005035,5
480239503005037,7
480239503005049,15
480239503005052,7
480239503005053,1
480259501001004,209
480259501001041,1
480259501001047,1
480259501001072,4
480259501001084,12
480259501001107,1
480259501002000,1
480259501002083,15
480259501002104,12
480259501002131,10
480259501002137,1
480259501002140,22
480259501002143,2
480259501002158,1
480259501002223,13
480259502011000,1
480259502011007,46
480259502012001,49
480259502013003,2
480259502013035,8
480259502013040,1
480259502013090,2
480259502021000,3
480259502021007,9
480259502021021,3
480259502021072,1
480259502022012,4
480259502022016,38
480259502022019,4
480259502022037,109
480259502022096,1
480259502022106,2
480259502022108,3
480259502022111,1
480259502022119,4
480259502022123,1
480259502022125,74
480259502022132,3
480259502022140,1
480259502023008,5
480259502023046,1
480259502023047,2
480259502023049,1
480259502023059,51
480259502023068,35
480259502023092,3
480259502023093,8
480259502023094,2
480259502023095,13
480259502024046,1
480259502024099,1
480259502024118,1
480259502024130,3
480259502024139,2
480259503001000,18
480259503001001,5
480259503001002,7
480259503001005,3
480259503001006,10
480259503001011,9
480259503001012,6
480259503001013,1
480259503001014,5
480259503001026,4
480259503001037,8
480259503001040,9
480259503001045,20
480259503001056,1
480259503001068,2
480259503001071,1
480259503002001,1
480259503002006,1
480259503002015,18
480259503002018,5
480259503002020,26
480259503002022,22
480259503002025,196
480259503003034,2
480259503004015,5
480259503005003,1
480259503005004,4
480259503005019,2
480259503005044,1
480259503005048,1
480259503005055,10
480259503005056,12
480259504001004,5
480259504001012,2
480259504001037,4
480259504001038,15
480259504001053,80
480259504001054,115
480259504001057,318
480259504001064,8
480259504001065,12
480259504001066,5
480259504001067,6
480259504001068,3
480259504001072,5
480259504001074,15
480259504001075,4
480259504001076,3
480259504001077,2
480259504001085,8
480259504001086,24
480259504002012,41
480259504002028,1
480259504002032,1
480259504002042,3
480259504002049,7
480259504002050,2
480259504002058,2
480259504002065,2
480259504002067,1
480259505001003,4
480259505001011,2
480259505001017,83
480259505001019,2
480259505001032,1
480259505002025,10
480259505003000,3
480259505003002,3
480259505003003,42
480259505003004,11
480259505003008,1
480259505003023,9
480259505003032,4
480259505004000,7
480259505004001,2
480259505004009,2
480259505004019,3
480259505004020,16
480259505004022,2
480259505004026,2
480259505004028,1
480259505004029,1
480259505005001,2
480259505005003,8
480259505005004,2
480259505005005,3
480259505006002,65
480259505006003,35
480259505006010,4
480259505006014,2
480259505006018,18
480259505006023,15
480259505007001,2
480259505007013,2
480259505007016,69
480259505007017,15
480259506001028,2
480259506001038,3
480259506001042,1
480259506001067,5
480259506001094,1
480259506001101,1
480259506001131,16
480259506001212,6
480259506001217,1
480259506001232,1
480259506001278,2
480270201001010,3
480270201001013,1
480270201001015,2
480270201001017,2
480270201001020,2
480270201001094,3
480270201001098,2
480270201001127,2
480270201002017,3
480270201002027,2
480270201002029,57
480270201002038,23
480270201002041,5
480270201002048,5
480270201002051,115
480270201002053,12
480270201002077,1
480270201002078,3
480270201002079,7
480270201002083,7
480270201003010,1
480270201003019,2
480270201003021,4
480270201003022,2
480270201003025,1
480270201003027,2
480270201003030,1
480270201003049,36
480270201003051,9
480270201003065,1
480270201003082,4
480270202011000,10
480270202011013,23
480270202011014,3
480270202011019,1
480270202011020,3
480270202012000,26
480270202012024,8
480270202012026,17
480270202012071,2
480270202012081,2
480270202012086,2
480270202012096,2
480270202021010,1
480270202021071,4
480270202021101,6
480270202021102,1
480270202021106,2
480270202021110,9
480270202021111,1
480270202022041,1
480270202022091,11
480270202023061,1
480270203001014,1
480270203001017,4
480270203001022,36
480270203001027,111
480270203001029,325
480270203001030,62
480270203001036,57
